onset	duration	stim_file	trial_type	value
4.010	3.000	train/0273.mp4	train	0
8.010	3.000	train/0107.mp4	train	0
12.010	3.000	train/0160.mp4	train	0
16.010	3.000	train/0034.mp4	train	0
20.009	3.000	n/a	oddball	1
24.009	3.000	train/0309.mp4	train	0
28.009	3.000	train/0564.mp4	train	0
32.008	3.000	train/0577.mp4	train	0
36.007	3.000	n/a	oddball	1
40.007	3.000	train/0282.mp4	train	0
44.007	3.000	train/0817.mp4	train	0
48.008	3.000	train/0054.mp4	train	0
52.006	3.000	train/0961.mp4	train	0
56.009	3.000	n/a	oddball	1
60.006	3.000	train/0325.mp4	train	0
64.006	3.000	train/0674.mp4	train	0
68.005	3.000	n/a	oddball	1
72.005	3.000	train/0830.mp4	train	0
76.005	3.000	train/0430.mp4	train	0
80.005	3.000	n/a	oddball	1
84.004	3.000	train/0757.mp4	train	0
88.004	3.000	train/0979.mp4	train	0
92.004	3.000	train/0651.mp4	train	0
96.007	3.000	train/0523.mp4	train	0
100.007	3.000	n/a	oddball	1
104.008	3.000	train/0066.mp4	train	0
108.008	3.000	train/0296.mp4	train	0
112.007	3.000	train/0137.mp4	train	0
116.008	3.000	n/a	oddball	1
120.008	3.000	train/0620.mp4	train	0
124.008	3.000	train/0410.mp4	train	0
128.007	3.000	n/a	oddball	1
132.007	3.000	train/0534.mp4	train	0
136.007	3.000	train/0652.mp4	train	0
140.007	3.000	n/a	oddball	1
144.006	3.000	train/0297.mp4	train	0
148.007	3.000	train/0341.mp4	train	0
152.006	3.000	train/0121.mp4	train	0
156.006	3.000	n/a	oddball	1
160.006	3.000	train/0142.mp4	train	0
164.006	3.000	train/0742.mp4	train	0
168.007	3.000	train/0441.mp4	train	0
172.006	3.000	train/0344.mp4	train	0
176.006	3.000	n/a	oddball	1
180.006	3.000	train/0992.mp4	train	0
184.006	3.000	train/0214.mp4	train	0
188.006	3.000	train/0406.mp4	train	0
192.006	3.000	n/a	oddball	1
196.006	3.000	train/0154.mp4	train	0
200.005	3.000	train/0372.mp4	train	0
204.005	3.000	train/0955.mp4	train	0
208.005	3.000	train/0639.mp4	train	0
212.005	3.000	n/a	oddball	1
216.005	3.000	train/0218.mp4	train	0
220.005	3.000	train/0696.mp4	train	0
224.023	3.000	n/a	oddball	1
228.005	3.000	train/0433.mp4	train	0
232.005	3.000	train/0658.mp4	train	0
236.005	3.000	train/0241.mp4	train	0
240.005	3.000	train/0260.mp4	train	0
244.005	3.000	n/a	oddball	1
248.005	3.000	train/0969.mp4	train	0
252.023	3.000	train/0935.mp4	train	0
256.004	3.000	train/0330.mp4	train	0
260.004	3.000	n/a	oddball	1
264.004	3.000	train/0874.mp4	train	0
268.004	3.000	train/0648.mp4	train	0
272.004	3.000	train/0213.mp4	train	0
276.005	3.000	train/0901.mp4	train	0
280.022	3.000	n/a	oddball	1
284.004	3.000	train/0093.mp4	train	0
288.004	3.000	train/0847.mp4	train	0
292.004	3.000	train/0544.mp4	train	0
296.006	3.000	train/0326.mp4	train	0
300.007	3.000	n/a	oddball	1
304.006	3.000	train/0465.mp4	train	0
308.022	3.000	train/0932.mp4	train	0
312.005	3.000	n/a	oddball	1
316.005	3.000	train/0105.mp4	train	0
320.005	3.000	train/0673.mp4	train	0
324.005	3.000	n/a	oddball	1
328.004	3.000	train/0147.mp4	train	0
332.004	3.000	train/0206.mp4	train	0
336.021	3.000	train/0305.mp4	train	0
340.004	3.000	n/a	oddball	1
344.020	3.000	train/0858.mp4	train	0
348.020	3.000	train/0224.mp4	train	0
352.020	3.000	train/0444.mp4	train	0
356.019	3.000	n/a	oddball	1
360.018	3.000	train/0399.mp4	train	0
364.021	3.000	train/0893.mp4	train	0
368.018	3.000	n/a	oddball	1
372.018	3.000	train/0429.mp4	train	0
376.018	3.000	train/0869.mp4	train	0
380.018	3.000	train/0563.mp4	train	0
384.017	3.000	n/a	oddball	1
388.017	3.000	train/0135.mp4	train	0
392.021	3.000	train/0599.mp4	train	0
396.017	3.000	train/0723.mp4	train	0
400.016	3.000	n/a	oddball	1
