onset	duration	stim_file	trial_type	value
4.011	3.000	train/0288.mp4	train	0
8.010	3.000	train/0560.mp4	train	0
12.010	3.000	train/0688.mp4	train	0
16.010	3.000	train/0771.mp4	train	0
20.010	3.000	n/a	oddball	1
24.008	3.000	train/0861.mp4	train	0
28.009	3.000	train/0829.mp4	train	0
32.009	3.000	n/a	oddball	1
36.009	3.000	train/0884.mp4	train	0
40.008	3.000	train/0596.mp4	train	0
44.008	3.000	n/a	oddball	1
48.007	3.000	train/0412.mp4	train	0
52.008	3.000	train/0149.mp4	train	0
56.007	3.000	train/0400.mp4	train	0
60.006	3.000	train/0230.mp4	train	0
64.006	3.000	n/a	oddball	1
68.006	3.000	train/0467.mp4	train	0
72.006	3.000	train/0352.mp4	train	0
76.005	3.000	train/0724.mp4	train	0
80.005	3.000	train/0992.mp4	train	0
84.005	3.000	n/a	oddball	1
88.004	3.000	train/0032.mp4	train	0
92.004	3.000	train/0660.mp4	train	0
96.004	3.000	train/0589.mp4	train	0
100.013	3.000	train/0177.mp4	train	0
104.013	3.000	n/a	oddball	1
108.012	3.000	train/0292.mp4	train	0
112.013	3.000	train/0651.mp4	train	0
116.012	3.000	train/0036.mp4	train	0
120.012	3.000	n/a	oddball	1
124.012	3.000	train/0753.mp4	train	0
128.012	3.000	train/0666.mp4	train	0
132.012	3.000	train/0737.mp4	train	0
136.012	3.000	train/0129.mp4	train	0
140.012	3.000	n/a	oddball	1
144.012	3.000	train/0456.mp4	train	0
148.012	3.000	train/0910.mp4	train	0
152.012	3.000	train/0950.mp4	train	0
156.012	3.000	train/0518.mp4	train	0
160.012	3.000	n/a	oddball	1
164.011	3.000	train/0212.mp4	train	0
168.011	3.000	train/0069.mp4	train	0
172.011	3.000	n/a	oddball	1
176.011	3.000	train/0931.mp4	train	0
180.011	3.000	train/0405.mp4	train	0
184.011	3.000	n/a	oddball	1
188.011	3.000	train/0162.mp4	train	0
192.011	3.000	train/0493.mp4	train	0
196.011	3.000	train/0089.mp4	train	0
200.011	3.000	n/a	oddball	1
204.011	3.000	train/0476.mp4	train	0
208.011	3.000	train/0406.mp4	train	0
212.011	3.000	train/0793.mp4	train	0
216.010	3.000	train/0413.mp4	train	0
220.010	3.000	n/a	oddball	1
224.019	3.000	train/0291.mp4	train	0
228.010	3.000	train/0320.mp4	train	0
232.010	3.000	n/a	oddball	1
236.010	3.000	train/0241.mp4	train	0
240.010	3.000	train/0107.mp4	train	0
244.010	3.000	train/0408.mp4	train	0
248.009	3.000	n/a	oddball	1
252.026	3.000	train/0304.mp4	train	0
256.010	3.000	train/0726.mp4	train	0
260.010	3.000	n/a	oddball	1
264.008	3.000	train/0952.mp4	train	0
268.009	3.000	train/0085.mp4	train	0
272.009	3.000	train/0457.mp4	train	0
276.009	3.000	n/a	oddball	1
280.023	3.000	train/0888.mp4	train	0
284.008	3.000	train/0188.mp4	train	0
288.007	3.000	train/0321.mp4	train	0
292.008	3.000	n/a	oddball	1
296.007	3.000	train/0817.mp4	train	0
300.007	3.000	train/0801.mp4	train	0
304.006	3.000	n/a	oddball	1
308.022	3.000	train/0349.mp4	train	0
312.006	3.000	train/0558.mp4	train	0
316.006	3.000	n/a	oddball	1
320.005	3.000	train/0755.mp4	train	0
324.005	3.000	train/0592.mp4	train	0
328.005	3.000	train/0903.mp4	train	0
332.005	3.000	n/a	oddball	1
336.023	3.000	train/0880.mp4	train	0
340.004	3.000	train/0052.mp4	train	0
344.004	3.000	train/0387.mp4	train	0
348.007	3.000	train/0049.mp4	train	0
352.007	3.000	n/a	oddball	1
356.008	3.000	train/0612.mp4	train	0
360.007	3.000	train/0341.mp4	train	0
364.023	3.000	train/0031.mp4	train	0
368.007	3.000	n/a	oddball	1
372.007	3.000	train/0423.mp4	train	0
376.007	3.000	train/0281.mp4	train	0
380.008	3.000	train/0040.mp4	train	0
384.006	3.000	n/a	oddball	1
388.006	3.000	train/0885.mp4	train	0
392.022	3.000	train/0996.mp4	train	0
396.006	3.000	train/0158.mp4	train	0
400.006	3.000	n/a	oddball	1
