onset	duration	stim_file	trial_type	value
4.009	3.000	train/0549.mp4	train	0
8.009	3.000	train/0171.mp4	train	0
12.009	3.000	train/0530.mp4	train	0
16.009	3.000	train/0973.mp4	train	0
20.009	3.000	n/a	oddball	1
24.008	3.000	train/0731.mp4	train	0
28.009	3.000	train/0279.mp4	train	0
32.009	3.000	n/a	oddball	1
36.009	3.000	train/0979.mp4	train	0
40.009	3.000	train/0442.mp4	train	0
44.008	3.000	n/a	oddball	1
48.008	3.000	train/0974.mp4	train	0
52.007	3.000	train/0083.mp4	train	0
56.008	3.000	train/0596.mp4	train	0
60.007	3.000	train/0750.mp4	train	0
64.006	3.000	n/a	oddball	1
68.007	3.000	train/0547.mp4	train	0
72.007	3.000	train/0718.mp4	train	0
76.007	3.000	train/0899.mp4	train	0
80.005	3.000	n/a	oddball	1
84.008	3.000	train/0668.mp4	train	0
88.005	3.000	train/0599.mp4	train	0
92.005	3.000	train/0081.mp4	train	0
96.004	3.000	n/a	oddball	1
100.004	3.000	train/0843.mp4	train	0
104.008	3.000	train/0924.mp4	train	0
108.007	3.000	train/0239.mp4	train	0
112.008	3.000	train/0412.mp4	train	0
116.007	3.000	n/a	oddball	1
120.007	3.000	train/0661.mp4	train	0
124.007	3.000	train/0346.mp4	train	0
128.007	3.000	train/0714.mp4	train	0
132.007	3.000	n/a	oddball	1
136.007	3.000	train/0832.mp4	train	0
140.007	3.000	train/0170.mp4	train	0
144.007	3.000	n/a	oddball	1
148.007	3.000	train/0887.mp4	train	0
152.007	3.000	train/0535.mp4	train	0
156.007	3.000	train/0211.mp4	train	0
160.007	3.000	n/a	oddball	1
164.006	3.000	train/0286.mp4	train	0
168.007	3.000	train/0761.mp4	train	0
172.007	3.000	n/a	oddball	1
176.007	3.000	train/0181.mp4	train	0
180.005	3.000	train/0900.mp4	train	0
184.005	3.000	train/0759.mp4	train	0
188.005	3.000	n/a	oddball	1
192.005	3.000	train/0213.mp4	train	0
196.006	3.000	train/0531.mp4	train	0
200.006	3.000	n/a	oddball	1
204.005	3.000	train/0821.mp4	train	0
208.006	3.000	train/0301.mp4	train	0
212.006	3.000	train/0400.mp4	train	0
216.005	3.000	n/a	oddball	1
220.005	3.000	train/0042.mp4	train	0
224.011	3.000	train/0435.mp4	train	0
228.006	3.000	train/0582.mp4	train	0
232.006	3.000	n/a	oddball	1
236.004	3.000	train/0561.mp4	train	0
240.004	3.000	train/0970.mp4	train	0
244.004	3.000	train/0758.mp4	train	0
248.004	3.000	n/a	oddball	1
252.016	3.000	train/0012.mp4	train	0
256.004	3.000	train/0514.mp4	train	0
260.004	3.000	n/a	oddball	1
264.004	3.000	train/0569.mp4	train	0
268.004	3.000	train/0942.mp4	train	0
272.004	3.000	n/a	oddball	1
276.004	3.000	train/0322.mp4	train	0
280.014	3.000	train/0468.mp4	train	0
284.009	3.000	train/0778.mp4	train	0
288.008	3.000	train/0218.mp4	train	0
292.008	3.000	n/a	oddball	1
296.008	3.000	train/0634.mp4	train	0
300.008	3.000	train/0633.mp4	train	0
304.007	3.000	train/0460.mp4	train	0
308.015	3.000	train/0194.mp4	train	0
312.006	3.000	n/a	oddball	1
316.003	3.000	train/0930.mp4	train	0
320.006	3.000	train/0693.mp4	train	0
324.006	3.000	train/0233.mp4	train	0
328.006	3.000	n/a	oddball	1
332.005	3.000	train/0153.mp4	train	0
336.015	3.000	train/0496.mp4	train	0
340.005	3.000	train/0960.mp4	train	0
344.004	3.000	train/0376.mp4	train	0
348.004	3.000	n/a	oddball	1
352.019	3.000	train/0919.mp4	train	0
356.019	3.000	train/0390.mp4	train	0
360.019	3.000	train/0844.mp4	train	0
364.014	3.000	train/0880.mp4	train	0
368.019	3.000	n/a	oddball	1
372.019	3.000	train/0637.mp4	train	0
376.019	3.000	train/0343.mp4	train	0
380.019	3.000	train/0497.mp4	train	0
384.018	3.000	train/0058.mp4	train	0
388.019	3.000	n/a	oddball	1
392.019	3.000	train/0378.mp4	train	0
396.017	3.000	train/0704.mp4	train	0
400.017	3.000	n/a	oddball	1
