onset	duration	stim_file	trial_type	value
4.014	3.000	train/0624.mp4	train	0
8.014	3.000	train/0170.mp4	train	0
12.014	3.000	train/0411.mp4	train	0
16.014	3.000	train/0302.mp4	train	0
20.013	3.000	n/a	oddball	1
24.013	3.000	train/0451.mp4	train	0
28.013	3.000	train/0442.mp4	train	0
32.013	3.000	train/0126.mp4	train	0
36.012	3.000	train/0460.mp4	train	0
40.012	3.000	n/a	oddball	1
44.012	3.000	train/0186.mp4	train	0
48.011	3.000	train/0515.mp4	train	0
52.011	3.000	train/0264.mp4	train	0
56.011	3.000	train/0861.mp4	train	0
60.011	3.000	n/a	oddball	1
64.010	3.000	train/0459.mp4	train	0
68.010	3.000	train/0924.mp4	train	0
72.010	3.000	train/0784.mp4	train	0
76.010	3.000	n/a	oddball	1
80.008	3.000	train/0621.mp4	train	0
84.009	3.000	train/0453.mp4	train	0
88.009	3.000	train/0418.mp4	train	0
92.008	3.000	train/0185.mp4	train	0
96.008	3.000	n/a	oddball	1
100.007	3.000	train/0746.mp4	train	0
104.008	3.000	train/0124.mp4	train	0
108.007	3.000	n/a	oddball	1
112.014	3.000	train/0899.mp4	train	0
116.007	3.000	train/0113.mp4	train	0
120.007	3.000	n/a	oddball	1
124.006	3.000	train/0930.mp4	train	0
128.005	3.000	train/0572.mp4	train	0
132.005	3.000	train/0935.mp4	train	0
136.005	3.000	train/0900.mp4	train	0
140.005	3.000	n/a	oddball	1
144.005	3.000	train/0349.mp4	train	0
148.004	3.000	train/0590.mp4	train	0
152.004	3.000	n/a	oddball	1
156.014	3.000	train/0252.mp4	train	0
160.014	3.000	train/0683.mp4	train	0
164.013	3.000	train/0036.mp4	train	0
168.003	3.000	train/0720.mp4	train	0
172.013	3.000	n/a	oddball	1
176.013	3.000	train/0307.mp4	train	0
180.013	3.000	train/0327.mp4	train	0
184.013	3.000	train/0903.mp4	train	0
188.013	3.000	n/a	oddball	1
192.013	3.000	train/0300.mp4	train	0
196.013	3.000	train/0828.mp4	train	0
200.013	3.000	train/0198.mp4	train	0
204.013	3.000	n/a	oddball	1
208.012	3.000	train/0458.mp4	train	0
212.012	3.000	train/0285.mp4	train	0
216.012	3.000	train/0509.mp4	train	0
220.012	3.000	n/a	oddball	1
224.019	3.000	train/0468.mp4	train	0
228.012	3.000	train/0352.mp4	train	0
232.012	3.000	n/a	oddball	1
236.012	3.000	train/0190.mp4	train	0
240.012	3.000	train/0480.mp4	train	0
244.012	3.000	train/0570.mp4	train	0
248.012	3.000	n/a	oddball	1
252.018	3.000	train/0371.mp4	train	0
256.011	3.000	train/0385.mp4	train	0
260.011	3.000	train/0568.mp4	train	0
264.011	3.000	n/a	oddball	1
268.011	3.000	train/0072.mp4	train	0
272.011	3.000	train/0946.mp4	train	0
276.011	3.000	train/0579.mp4	train	0
280.018	3.000	n/a	oddball	1
284.010	3.000	train/0215.mp4	train	0
288.011	3.000	train/0369.mp4	train	0
292.011	3.000	train/0680.mp4	train	0
296.011	3.000	train/0589.mp4	train	0
300.011	3.000	n/a	oddball	1
304.011	3.000	train/0886.mp4	train	0
308.016	3.000	train/0268.mp4	train	0
312.010	3.000	train/0652.mp4	train	0
316.009	3.000	n/a	oddball	1
320.009	3.000	train/0948.mp4	train	0
324.009	3.000	train/0995.mp4	train	0
328.009	3.000	n/a	oddball	1
332.009	3.000	train/0758.mp4	train	0
336.016	3.000	train/0398.mp4	train	0
340.008	3.000	train/0856.mp4	train	0
344.007	3.000	n/a	oddball	1
348.007	3.000	train/0673.mp4	train	0
352.007	3.000	train/0986.mp4	train	0
356.006	3.000	n/a	oddball	1
360.006	3.000	train/0207.mp4	train	0
364.017	3.000	train/0189.mp4	train	0
368.005	3.000	n/a	oddball	1
372.005	3.000	train/0289.mp4	train	0
376.005	3.000	train/0994.mp4	train	0
380.005	3.000	n/a	oddball	1
384.004	3.000	train/0377.mp4	train	0
388.004	3.000	train/0338.mp4	train	0
392.031	3.000	train/0250.mp4	train	0
396.004	3.000	train/0286.mp4	train	0
400.009	3.000	n/a	oddball	1
