onset	duration	stim_file	trial_type	value
4.014	3.000	train/0512.mp4	train	0
8.014	3.000	train/0911.mp4	train	0
12.013	3.000	train/0384.mp4	train	0
16.014	3.000	n/a	oddball	1
20.014	3.000	train/0760.mp4	train	0
24.014	3.000	train/0386.mp4	train	0
28.014	3.000	train/0068.mp4	train	0
32.013	3.000	n/a	oddball	1
36.013	3.000	train/0160.mp4	train	0
40.013	3.000	train/0241.mp4	train	0
44.013	3.000	train/0871.mp4	train	0
48.013	3.000	train/0200.mp4	train	0
52.013	3.000	n/a	oddball	1
56.013	3.000	train/0928.mp4	train	0
60.012	3.000	train/0034.mp4	train	0
64.012	3.000	train/0962.mp4	train	0
68.013	3.000	n/a	oddball	1
72.013	3.000	train/0960.mp4	train	0
76.013	3.000	train/0689.mp4	train	0
80.012	3.000	n/a	oddball	1
84.012	3.000	train/0575.mp4	train	0
88.011	3.000	train/0605.mp4	train	0
92.011	3.000	train/0994.mp4	train	0
96.011	3.000	train/0929.mp4	train	0
100.011	3.000	n/a	oddball	1
104.011	3.000	train/0219.mp4	train	0
108.010	3.000	train/0987.mp4	train	0
112.010	3.000	n/a	oddball	1
116.009	3.000	train/0437.mp4	train	0
120.009	3.000	train/0054.mp4	train	0
124.009	3.000	n/a	oddball	1
128.009	3.000	train/0951.mp4	train	0
132.009	3.000	train/0201.mp4	train	0
136.008	3.000	train/0767.mp4	train	0
140.008	3.000	n/a	oddball	1
144.008	3.000	train/0697.mp4	train	0
148.008	3.000	train/0956.mp4	train	0
152.007	3.000	n/a	oddball	1
156.007	3.000	train/0264.mp4	train	0
160.007	3.000	train/0609.mp4	train	0
164.006	3.000	train/0165.mp4	train	0
168.011	3.000	n/a	oddball	1
172.005	3.000	train/0044.mp4	train	0
176.006	3.000	train/0282.mp4	train	0
180.005	3.000	train/0579.mp4	train	0
184.005	3.000	train/0549.mp4	train	0
188.004	3.000	n/a	oddball	1
192.004	3.000	train/0252.mp4	train	0
196.004	3.000	train/0895.mp4	train	0
200.003	3.000	train/0894.mp4	train	0
204.009	3.000	train/0381.mp4	train	0
208.010	3.000	n/a	oddball	1
212.003	3.000	train/0105.mp4	train	0
216.009	3.000	train/0404.mp4	train	0
220.010	3.000	train/0278.mp4	train	0
224.010	3.000	train/0619.mp4	train	0
228.010	3.000	n/a	oddball	1
232.009	3.000	train/0662.mp4	train	0
236.009	3.000	train/0215.mp4	train	0
240.009	3.000	train/0599.mp4	train	0
244.009	3.000	n/a	oddball	1
248.009	3.000	train/0301.mp4	train	0
252.008	3.000	train/0286.mp4	train	0
256.009	3.000	train/0716.mp4	train	0
260.009	3.000	n/a	oddball	1
264.009	3.000	train/0112.mp4	train	0
268.009	3.000	train/0025.mp4	train	0
272.008	3.000	n/a	oddball	1
276.009	3.000	train/0577.mp4	train	0
280.008	3.000	train/0839.mp4	train	0
284.008	3.000	train/0658.mp4	train	0
288.009	3.000	n/a	oddball	1
292.008	3.000	train/0590.mp4	train	0
296.008	3.000	train/0101.mp4	train	0
300.008	3.000	n/a	oddball	1
304.008	3.000	train/0884.mp4	train	0
308.008	3.000	train/0559.mp4	train	0
312.008	3.000	n/a	oddball	1
316.008	3.000	train/0353.mp4	train	0
320.008	3.000	train/0372.mp4	train	0
324.008	3.000	n/a	oddball	1
328.008	3.000	train/0926.mp4	train	0
332.008	3.000	train/0317.mp4	train	0
336.007	3.000	train/0844.mp4	train	0
340.008	3.000	train/0851.mp4	train	0
344.007	3.000	n/a	oddball	1
348.007	3.000	train/0009.mp4	train	0
352.007	3.000	train/0739.mp4	train	0
356.006	3.000	train/0172.mp4	train	0
360.006	3.000	train/0896.mp4	train	0
364.007	3.000	n/a	oddball	1
368.007	3.000	train/0652.mp4	train	0
372.006	3.000	train/0793.mp4	train	0
376.007	3.000	train/0868.mp4	train	0
380.007	3.000	n/a	oddball	1
384.006	3.000	train/0761.mp4	train	0
388.006	3.000	train/0418.mp4	train	0
392.006	3.000	train/0905.mp4	train	0
396.006	3.000	train/0637.mp4	train	0
400.006	3.000	n/a	oddball	1
