onset	duration	stim_file	trial_type	value
4.007	3.000	train/0613.mp4	train	0
8.008	3.000	train/0769.mp4	train	0
12.007	3.000	train/0980.mp4	train	0
16.007	3.000	n/a	oddball	1
20.007	3.000	train/0302.mp4	train	0
24.007	3.000	train/0636.mp4	train	0
28.011	3.000	n/a	oddball	1
32.006	3.000	train/0960.mp4	train	0
36.006	3.000	train/0052.mp4	train	0
40.006	3.000	train/0736.mp4	train	0
44.006	3.000	train/0290.mp4	train	0
48.006	3.000	n/a	oddball	1
52.006	3.000	train/0053.mp4	train	0
56.009	3.000	train/0947.mp4	train	0
60.007	3.000	train/0652.mp4	train	0
64.006	3.000	n/a	oddball	1
68.006	3.000	train/0716.mp4	train	0
72.006	3.000	train/0657.mp4	train	0
76.006	3.000	train/0450.mp4	train	0
80.006	3.000	train/0671.mp4	train	0
84.009	3.000	n/a	oddball	1
88.005	3.000	train/0379.mp4	train	0
92.005	3.000	train/0402.mp4	train	0
96.005	3.000	n/a	oddball	1
100.005	3.000	train/0507.mp4	train	0
104.005	3.000	train/0514.mp4	train	0
108.005	3.000	train/0219.mp4	train	0
112.009	3.000	train/0834.mp4	train	0
116.005	3.000	n/a	oddball	1
120.005	3.000	train/0630.mp4	train	0
124.005	3.000	train/0351.mp4	train	0
128.005	3.000	train/0520.mp4	train	0
132.005	3.000	train/0735.mp4	train	0
136.005	3.000	n/a	oddball	1
140.008	3.000	train/0337.mp4	train	0
144.005	3.000	train/0832.mp4	train	0
148.004	3.000	n/a	oddball	1
152.004	3.000	train/0599.mp4	train	0
156.004	3.000	train/0611.mp4	train	0
160.004	3.000	train/0272.mp4	train	0
164.004	3.000	n/a	oddball	1
168.008	3.000	train/0664.mp4	train	0
172.004	3.000	train/0214.mp4	train	0
176.004	3.000	n/a	oddball	1
180.004	3.000	train/0737.mp4	train	0
184.004	3.000	train/0696.mp4	train	0
188.019	3.000	train/0853.mp4	train	0
192.019	3.000	n/a	oddball	1
196.008	3.000	train/0628.mp4	train	0
200.018	3.000	train/0126.mp4	train	0
204.003	3.000	train/0690.mp4	train	0
208.018	3.000	n/a	oddball	1
212.017	3.000	train/0080.mp4	train	0
216.017	3.000	train/0788.mp4	train	0
220.017	3.000	train/0444.mp4	train	0
224.024	3.000	n/a	oddball	1
228.017	3.000	train/0202.mp4	train	0
232.016	3.000	train/0091.mp4	train	0
236.016	3.000	n/a	oddball	1
240.015	3.000	train/0501.mp4	train	0
244.015	3.000	train/0008.mp4	train	0
248.015	3.000	train/0933.mp4	train	0
252.024	3.000	n/a	oddball	1
256.014	3.000	train/0806.mp4	train	0
260.014	3.000	train/0787.mp4	train	0
264.014	3.000	train/0888.mp4	train	0
268.014	3.000	train/0957.mp4	train	0
272.013	3.000	n/a	oddball	1
276.013	3.000	train/0847.mp4	train	0
280.024	3.000	train/0953.mp4	train	0
284.012	3.000	n/a	oddball	1
288.012	3.000	train/0289.mp4	train	0
292.012	3.000	train/0848.mp4	train	0
296.012	3.000	n/a	oddball	1
300.011	3.000	train/0891.mp4	train	0
304.011	3.000	train/0325.mp4	train	0
308.025	3.000	train/0639.mp4	train	0
312.011	3.000	n/a	oddball	1
316.010	3.000	train/0479.mp4	train	0
320.010	3.000	train/0814.mp4	train	0
324.010	3.000	train/0318.mp4	train	0
328.009	3.000	train/0111.mp4	train	0
332.009	3.000	n/a	oddball	1
336.024	3.000	train/0708.mp4	train	0
340.009	3.000	train/0372.mp4	train	0
344.008	3.000	train/0836.mp4	train	0
348.007	3.000	n/a	oddball	1
352.008	3.000	train/0654.mp4	train	0
356.007	3.000	train/0251.mp4	train	0
360.007	3.000	n/a	oddball	1
364.026	3.000	train/0540.mp4	train	0
368.006	3.000	train/0459.mp4	train	0
372.006	3.000	train/0307.mp4	train	0
376.006	3.000	train/0321.mp4	train	0
380.005	3.000	n/a	oddball	1
384.005	3.000	train/0962.mp4	train	0
388.005	3.000	train/0816.mp4	train	0
392.023	3.000	train/0619.mp4	train	0
396.004	3.000	train/0099.mp4	train	0
400.004	3.000	n/a	oddball	1
