onset	duration	stim_file	trial_type	value
4.007	3.000	train/0633.mp4	train	0
8.007	3.000	train/0704.mp4	train	0
12.006	3.000	n/a	oddball	1
16.006	3.000	train/0524.mp4	train	0
20.006	3.000	train/0893.mp4	train	0
24.006	3.000	train/0381.mp4	train	0
28.009	3.000	train/0247.mp4	train	0
32.005	3.000	n/a	oddball	1
36.005	3.000	train/0076.mp4	train	0
40.005	3.000	train/0131.mp4	train	0
44.004	3.000	train/0414.mp4	train	0
48.004	3.000	n/a	oddball	1
52.004	3.000	train/0643.mp4	train	0
56.008	3.000	train/0721.mp4	train	0
60.008	3.000	n/a	oddball	1
64.008	3.000	train/0636.mp4	train	0
68.008	3.000	train/0068.mp4	train	0
72.008	3.000	train/0843.mp4	train	0
76.008	3.000	train/0978.mp4	train	0
80.007	3.000	n/a	oddball	1
84.008	3.000	train/0639.mp4	train	0
88.007	3.000	train/0021.mp4	train	0
92.007	3.000	train/0667.mp4	train	0
96.007	3.000	n/a	oddball	0
100.008	3.000	train/0659.mp4	train	0
104.008	3.000	train/0341.mp4	train	0
108.007	3.000	train/0389.mp4	train	0
112.008	3.000	train/0648.mp4	train	0
116.007	3.000	n/a	oddball	1
120.007	3.000	train/0304.mp4	train	0
124.007	3.000	train/0576.mp4	train	0
128.006	3.000	n/a	oddball	0
132.006	3.000	train/0878.mp4	train	0
136.006	3.000	train/0959.mp4	train	0
140.008	3.000	train/0601.mp4	train	0
144.006	3.000	train/0861.mp4	train	0
148.006	3.000	n/a	oddball	1
152.006	3.000	train/0391.mp4	train	0
156.007	3.000	train/0658.mp4	train	0
160.006	3.000	n/a	oddball	0
164.006	3.000	train/0965.mp4	train	0
168.009	3.000	train/0162.mp4	train	0
172.006	3.000	train/0679.mp4	train	0
176.006	3.000	train/0302.mp4	train	0
180.007	3.000	n/a	oddball	1
184.005	3.000	train/0686.mp4	train	0
188.005	3.000	train/0532.mp4	train	0
192.005	3.000	n/a	oddball	1
196.008	3.000	train/0604.mp4	train	0
200.005	3.000	train/0774.mp4	train	0
204.005	3.000	train/0972.mp4	train	0
208.005	3.000	train/0046.mp4	train	0
212.005	3.000	n/a	oddball	1
216.005	3.000	train/0340.mp4	train	0
220.005	3.000	train/0720.mp4	train	0
224.024	3.000	train/0970.mp4	train	0
228.005	3.000	train/0676.mp4	train	0
232.005	3.000	n/a	oddball	1
236.005	3.000	train/0623.mp4	train	0
240.004	3.000	train/0852.mp4	train	0
244.004	3.000	train/0126.mp4	train	0
248.004	3.000	train/0272.mp4	train	0
252.024	3.000	n/a	oddball	1
256.004	3.000	train/0860.mp4	train	0
260.004	3.000	train/0703.mp4	train	0
264.004	3.000	n/a	oddball	0
268.004	3.000	train/0990.mp4	train	0
272.005	3.000	train/0967.mp4	train	0
276.005	3.000	train/0311.mp4	train	0
280.021	3.000	n/a	oddball	1
284.004	3.000	train/0159.mp4	train	0
288.004	3.000	train/0303.mp4	train	0
292.004	3.000	n/a	oddball	0
296.004	3.000	train/0551.mp4	train	0
300.020	3.000	train/0318.mp4	train	0
304.020	3.000	train/0489.mp4	train	0
308.021	3.000	n/a	oddball	1
312.020	3.000	train/0953.mp4	train	0
316.003	3.000	train/0845.mp4	train	0
320.019	3.000	train/0045.mp4	train	0
324.019	3.000	n/a	oddball	0
328.018	3.000	train/0450.mp4	train	0
332.018	3.000	train/0734.mp4	train	0
336.020	3.000	train/0362.mp4	train	0
340.018	3.000	n/a	oddball	1
344.017	3.000	train/0154.mp4	train	0
348.018	3.000	train/0334.mp4	train	0
352.017	3.000	train/0061.mp4	train	0
356.017	3.000	n/a	oddball	0
360.017	3.000	train/0454.mp4	train	0
364.020	3.000	train/0168.mp4	train	0
368.016	3.000	n/a	oddball	1
372.016	3.000	train/0538.mp4	train	0
376.015	3.000	train/0759.mp4	train	0
380.015	3.000	train/0772.mp4	train	0
384.015	3.000	n/a	oddball	1
388.015	3.000	train/0470.mp4	train	0
392.021	3.000	train/0184.mp4	train	0
396.014	3.000	train/0942.mp4	train	0
400.014	3.000	n/a	oddball	1
