onset	duration	stim_file	trial_type	value
4.009	3.000	train/0299.mp4	train	0
8.009	3.000	train/0824.mp4	train	0
12.008	3.000	n/a	oddball	1
16.008	3.000	train/0422.mp4	train	0
20.008	3.000	train/0148.mp4	train	0
24.007	3.000	train/0130.mp4	train	0
28.006	3.000	n/a	oddball	1
32.007	3.000	train/0205.mp4	train	0
36.006	3.000	train/0442.mp4	train	0
40.006	3.000	train/0044.mp4	train	0
44.006	3.000	train/0268.mp4	train	0
48.005	3.000	n/a	oddball	1
52.005	3.000	train/0516.mp4	train	0
56.005	3.000	train/0397.mp4	train	0
60.005	3.000	train/0711.mp4	train	0
64.004	3.000	n/a	oddball	1
68.004	3.000	train/0492.mp4	train	0
72.004	3.000	train/0645.mp4	train	0
76.013	3.000	train/0024.mp4	train	0
80.013	3.000	train/0020.mp4	train	0
84.013	3.000	n/a	oddball	1
88.013	3.000	train/0782.mp4	train	0
92.012	3.000	train/0831.mp4	train	0
96.013	3.000	train/0532.mp4	train	0
100.013	3.000	train/0080.mp4	train	0
104.013	3.000	n/a	oddball	1
108.013	3.000	train/0525.mp4	train	0
112.013	3.000	train/0086.mp4	train	0
116.012	3.000	n/a	oddball	1
120.012	3.000	train/0443.mp4	train	0
124.012	3.000	train/0917.mp4	train	0
128.012	3.000	train/0760.mp4	train	0
132.012	3.000	train/0537.mp4	train	0
136.012	3.000	n/a	oddball	1
140.012	3.000	train/0907.mp4	train	0
144.012	3.000	train/0131.mp4	train	0
148.012	3.000	train/0738.mp4	train	0
152.012	3.000	n/a	oddball	1
156.012	3.000	train/0886.mp4	train	0
160.012	3.000	train/0942.mp4	train	0
164.012	3.000	train/0497.mp4	train	0
168.011	3.000	train/0985.mp4	train	0
172.011	3.000	n/a	oddball	1
176.011	3.000	train/0338.mp4	train	0
180.011	3.000	train/0892.mp4	train	0
184.011	3.000	n/a	oddball	1
188.011	3.000	train/0152.mp4	train	0
192.011	3.000	train/0094.mp4	train	0
196.010	3.000	n/a	oddball	1
200.010	3.000	train/0846.mp4	train	0
204.010	3.000	train/0812.mp4	train	0
208.011	3.000	train/0451.mp4	train	0
212.010	3.000	train/0992.mp4	train	0
216.011	3.000	n/a	oddball	1
220.010	3.000	train/0476.mp4	train	0
224.024	3.000	train/0001.mp4	train	0
228.010	3.000	n/a	oddball	1
232.010	3.000	train/0641.mp4	train	0
236.010	3.000	train/0474.mp4	train	0
240.009	3.000	train/0624.mp4	train	0
244.009	3.000	n/a	oddball	1
248.008	3.000	train/0229.mp4	train	0
252.024	3.000	train/0616.mp4	train	0
256.008	3.000	train/0979.mp4	train	0
260.007	3.000	n/a	oddball	0
264.007	3.000	train/0783.mp4	train	0
268.007	3.000	train/0111.mp4	train	0
272.008	3.000	train/0863.mp4	train	0
276.006	3.000	n/a	oddball	1
280.024	3.000	train/0807.mp4	train	0
284.006	3.000	train/0743.mp4	train	0
288.006	3.000	train/0256.mp4	train	0
292.005	3.000	n/a	oddball	1
296.005	3.000	train/0739.mp4	train	0
300.005	3.000	train/0795.mp4	train	0
304.005	3.000	n/a	oddball	1
308.024	3.000	train/0365.mp4	train	0
312.004	3.000	train/0657.mp4	train	0
316.004	3.000	train/0407.mp4	train	0
320.009	3.000	train/0327.mp4	train	0
324.009	3.000	n/a	oddball	1
328.008	3.000	train/0199.mp4	train	0
332.009	3.000	train/0494.mp4	train	0
336.023	3.000	train/0009.mp4	train	0
340.008	3.000	n/a	oddball	1
344.008	3.000	train/0692.mp4	train	0
348.008	3.000	train/0952.mp4	train	0
352.007	3.000	n/a	oddball	1
356.008	3.000	train/0073.mp4	train	0
360.007	3.000	train/0050.mp4	train	0
364.023	3.000	train/0634.mp4	train	0
368.008	3.000	n/a	oddball	0
372.008	3.000	train/0881.mp4	train	0
376.008	3.000	train/0554.mp4	train	0
380.007	3.000	n/a	oddball	1
384.007	3.000	train/0374.mp4	train	0
388.007	3.000	train/0808.mp4	train	0
392.023	3.000	train/0221.mp4	train	0
396.006	3.000	train/0010.mp4	train	1
400.006	3.000	n/a	oddball	1
