onset	duration	stim_file	trial_type	value
4.002	3.000	train/0545.mp4	train	0
8.004	3.000	train/0377.mp4	train	0
12.006	3.000	n/a	oddball	1
16.008	3.000	train/0231.mp4	train	0
20.010	3.000	train/0238.mp4	train	0
24.012	3.000	train/0981.mp4	train	0
28.014	3.000	n/a	oddball	1
32.016	3.000	train/0259.mp4	train	0
36.002	3.000	train/0760.mp4	train	0
40.004	3.000	train/0690.mp4	train	0
44.006	3.000	train/0761.mp4	train	0
48.008	3.000	n/a	oddball	1
52.010	3.000	train/0844.mp4	train	0
56.012	3.000	train/0416.mp4	train	0
60.014	3.000	train/0501.mp4	train	0
64.016	3.000	train/0180.mp4	train	0
68.002	3.000	n/a	oddball	1
72.004	3.000	train/0054.mp4	train	0
76.006	3.000	train/0425.mp4	train	0
80.008	3.000	train/0757.mp4	train	0
84.010	3.000	train/0132.mp4	train	0
88.012	3.000	n/a	oddball	1
92.014	3.000	train/0940.mp4	train	0
96.016	3.000	train/0645.mp4	train	0
100.018	3.000	n/a	oddball	1
104.004	3.000	train/0767.mp4	train	0
108.006	3.000	train/0860.mp4	train	0
112.008	3.000	train/0087.mp4	train	0
116.010	3.000	train/0368.mp4	train	0
120.012	3.000	n/a	oddball	1
124.014	3.000	train/0577.mp4	train	0
128.016	3.000	train/0373.mp4	train	0
132.018	3.000	train/0634.mp4	train	0
136.003	3.000	train/0706.mp4	train	0
140.005	3.000	n/a	oddball	1
144.007	3.000	train/0015.mp4	train	0
148.009	3.000	train/0204.mp4	train	0
152.012	3.000	n/a	oddball	1
156.014	3.000	train/0523.mp4	train	0
160.016	3.000	train/0901.mp4	train	0
164.018	3.000	n/a	oddball	1
168.003	3.000	train/0232.mp4	train	0
172.005	3.000	train/0838.mp4	train	0
176.007	3.000	train/0091.mp4	train	0
180.009	3.000	n/a	oddball	1
184.011	3.000	train/0427.mp4	train	0
188.013	3.000	train/0071.mp4	train	0
192.015	3.000	train/0825.mp4	train	0
196.017	3.000	n/a	oddball	1
200.003	3.000	train/0435.mp4	train	0
204.005	3.000	train/0842.mp4	train	0
208.007	3.000	train/0134.mp4	train	0
212.009	3.000	n/a	oddball	1
216.011	3.000	train/0954.mp4	train	0
220.013	3.000	train/0359.mp4	train	0
224.015	3.000	train/0653.mp4	train	0
228.017	3.000	train/0130.mp4	train	0
232.003	3.000	n/a	oddball	1
236.005	3.000	train/0557.mp4	train	0
240.007	3.000	train/0522.mp4	train	0
244.009	3.000	train/0550.mp4	train	0
248.011	3.000	n/a	oddball	1
252.013	3.000	train/0751.mp4	train	0
256.015	3.000	train/0969.mp4	train	0
260.017	3.000	train/0283.mp4	train	0
264.002	3.000	n/a	oddball	1
268.005	3.000	train/0502.mp4	train	0
272.007	3.000	train/0960.mp4	train	0
276.009	3.000	n/a	oddball	1
280.011	3.000	train/0871.mp4	train	0
284.013	3.000	train/0722.mp4	train	0
288.015	3.000	train/0723.mp4	train	0
292.017	3.000	n/a	oddball	1
296.002	3.000	train/0950.mp4	train	0
300.004	3.000	train/0953.mp4	train	0
304.006	3.000	train/0804.mp4	train	0
308.008	3.000	train/0209.mp4	train	0
312.010	3.000	n/a	oddball	1
316.013	3.000	train/0141.mp4	train	0
320.015	3.000	train/0748.mp4	train	0
324.017	3.000	train/0110.mp4	train	0
328.002	3.000	n/a	oddball	1
332.004	3.000	train/0261.mp4	train	0
336.006	3.000	train/0620.mp4	train	0
340.008	3.000	n/a	oddball	1
344.010	3.000	train/0993.mp4	train	0
348.012	3.000	train/0244.mp4	train	0
352.014	3.000	train/0463.mp4	train	0
356.016	3.000	n/a	oddball	1
360.002	3.000	train/0451.mp4	train	0
364.004	3.000	train/0598.mp4	train	0
368.006	3.000	train/0843.mp4	train	0
372.008	3.000	train/0392.mp4	train	0
376.010	3.000	n/a	oddball	1
380.012	3.000	train/0390.mp4	train	0
384.014	3.000	train/0411.mp4	train	0
388.016	3.000	n/a	oddball	1
392.002	3.000	train/0030.mp4	train	0
396.004	3.000	train/0740.mp4	train	0
400.006	3.000	n/a	oddball	1
