onset	duration	stim_file	trial_type	value
4.011	3.000	train/0469.mp4	train	0
8.011	3.000	train/0639.mp4	train	0
12.011	3.000	n/a	oddball	1
16.011	3.000	train/0692.mp4	train	0
20.011	3.000	train/0121.mp4	train	0
24.011	3.000	train/0181.mp4	train	0
28.011	3.000	n/a	oddball	1
32.011	3.000	train/0481.mp4	train	0
36.011	3.000	train/0953.mp4	train	0
40.011	3.000	train/0205.mp4	train	0
44.011	3.000	train/0413.mp4	train	0
48.011	3.000	n/a	oddball	1
52.010	3.000	train/0210.mp4	train	0
56.011	3.000	train/0697.mp4	train	0
60.010	3.000	train/0567.mp4	train	0
64.010	3.000	n/a	oddball	1
68.010	3.000	train/0299.mp4	train	0
72.010	3.000	train/0662.mp4	train	0
76.010	3.000	train/0385.mp4	train	0
80.010	3.000	train/0526.mp4	train	0
84.010	3.000	n/a	oddball	1
88.010	3.000	train/0251.mp4	train	0
92.010	3.000	train/0733.mp4	train	0
96.010	3.000	train/0902.mp4	train	0
100.009	3.000	n/a	oddball	1
104.009	3.000	train/0797.mp4	train	0
108.009	3.000	train/0434.mp4	train	0
112.010	3.000	train/0557.mp4	train	0
116.009	3.000	n/a	oddball	1
120.009	3.000	train/0072.mp4	train	0
124.009	3.000	train/0507.mp4	train	0
128.009	3.000	n/a	oddball	1
132.009	3.000	train/0536.mp4	train	0
136.008	3.000	train/0594.mp4	train	0
140.009	3.000	n/a	oddball	1
144.007	3.000	train/0081.mp4	train	0
148.007	3.000	train/0650.mp4	train	0
152.007	3.000	train/0208.mp4	train	0
156.006	3.000	train/0649.mp4	train	0
160.006	3.000	n/a	oddball	1
164.006	3.000	train/0136.mp4	train	0
168.008	3.000	train/0889.mp4	train	0
172.005	3.000	train/0150.mp4	train	0
176.005	3.000	n/a	oddball	1
180.005	3.000	train/0187.mp4	train	0
184.005	3.000	train/0751.mp4	train	0
188.004	3.000	n/a	oddball	1
192.004	3.000	train/0156.mp4	train	0
196.004	3.000	train/0353.mp4	train	0
200.008	3.000	n/a	oddball	1
204.007	3.000	train/0602.mp4	train	0
208.007	3.000	train/0589.mp4	train	0
212.007	3.000	n/a	oddball	1
216.007	3.000	train/0506.mp4	train	0
220.007	3.000	train/0196.mp4	train	0
224.029	3.000	n/a	oddball	1
228.006	3.000	train/0624.mp4	train	0
232.007	3.000	train/0610.mp4	train	0
236.006	3.000	train/0712.mp4	train	0
240.006	3.000	n/a	oddball	1
244.006	3.000	train/0779.mp4	train	0
248.006	3.000	train/0780.mp4	train	0
252.020	3.000	train/0974.mp4	train	0
256.007	3.000	n/a	oddball	1
260.007	3.000	train/0905.mp4	train	0
264.006	3.000	train/0893.mp4	train	0
268.006	3.000	train/0704.mp4	train	0
272.006	3.000	n/a	oddball	1
276.006	3.000	train/0964.mp4	train	0
280.017	3.000	train/0227.mp4	train	0
284.006	3.000	train/0279.mp4	train	0
288.006	3.000	n/a	oddball	1
292.005	3.000	train/0113.mp4	train	0
296.005	3.000	train/0534.mp4	train	0
300.005	3.000	train/0281.mp4	train	0
304.005	3.000	train/0914.mp4	train	0
308.016	3.000	n/a	oddball	1
312.005	3.000	train/0913.mp4	train	0
316.005	3.000	train/0023.mp4	train	0
320.005	3.000	train/0225.mp4	train	0
324.005	3.000	train/0984.mp4	train	0
328.005	3.000	n/a	oddball	1
332.005	3.000	train/0432.mp4	train	0
336.017	3.000	train/0119.mp4	train	0
340.005	3.000	train/0988.mp4	train	0
344.005	3.000	train/0816.mp4	train	0
348.004	3.000	n/a	oddball	1
352.004	3.000	train/0007.mp4	train	0
356.004	3.000	train/0924.mp4	train	0
360.004	3.000	n/a	oddball	1
364.016	3.000	train/0493.mp4	train	0
368.004	3.000	train/0623.mp4	train	0
372.004	3.000	train/0977.mp4	train	0
376.004	3.000	train/0422.mp4	train	0
380.004	3.000	n/a	oddball	1
384.004	3.000	train/0345.mp4	train	0
388.004	3.000	train/0661.mp4	train	0
392.016	3.000	train/0775.mp4	train	0
396.007	3.000	train/0363.mp4	train	0
400.006	3.000	n/a	oddball	1
