onset	duration	stim_file	trial_type	value
4.011	3.000	train/0433.mp4	train	0
8.011	3.000	train/0223.mp4	train	0
12.010	3.000	train/0003.mp4	train	0
16.010	3.000	train/0893.mp4	train	0
20.009	3.000	n/a	oddball	1
24.009	3.000	train/0605.mp4	train	0
28.011	3.000	train/0678.mp4	train	0
32.009	3.000	train/0425.mp4	train	0
36.009	3.000	train/0426.mp4	train	0
40.008	3.000	n/a	oddball	0
44.007	3.000	train/0837.mp4	train	0
48.007	3.000	train/0178.mp4	train	0
52.007	3.000	train/0291.mp4	train	0
56.007	3.000	train/0994.mp4	train	0
60.006	3.000	n/a	oddball	1
64.006	3.000	train/0420.mp4	train	0
68.006	3.000	train/0608.mp4	train	0
72.007	3.000	n/a	oddball	1
76.005	3.000	train/0722.mp4	train	0
80.005	3.000	train/0412.mp4	train	0
84.011	3.000	train/0376.mp4	train	0
88.005	3.000	n/a	oddball	1
92.004	3.000	train/0520.mp4	train	0
96.004	3.000	train/0047.mp4	train	0
100.004	3.000	train/0718.mp4	train	0
104.011	3.000	n/a	oddball	1
108.011	3.000	train/0787.mp4	train	0
112.010	3.000	train/0151.mp4	train	0
116.011	3.000	n/a	oddball	1
120.011	3.000	train/0947.mp4	train	0
124.010	3.000	train/0804.mp4	train	0
128.010	3.000	train/0182.mp4	train	0
132.010	3.000	n/a	oddball	1
136.010	3.000	train/0255.mp4	train	0
140.010	3.000	train/0310.mp4	train	0
144.010	3.000	train/0802.mp4	train	0
148.010	3.000	n/a	oddball	1
152.010	3.000	train/0960.mp4	train	0
156.010	3.000	train/0119.mp4	train	0
160.010	3.000	train/0063.mp4	train	0
164.010	3.000	n/a	oddball	1
168.009	3.000	train/0308.mp4	train	0
172.010	3.000	train/0107.mp4	train	0
176.008	3.000	train/0290.mp4	train	0
180.009	3.000	train/0437.mp4	train	0
184.009	3.000	n/a	oddball	1
188.009	3.000	train/0748.mp4	train	0
192.009	3.000	train/0668.mp4	train	0
196.009	3.000	n/a	oddball	1
200.008	3.000	train/0136.mp4	train	0
204.009	3.000	train/0269.mp4	train	0
208.009	3.000	train/0027.mp4	train	0
212.009	3.000	n/a	oddball	0
216.009	3.000	train/0541.mp4	train	0
220.009	3.000	train/0282.mp4	train	0
224.008	3.000	n/a	oddball	1
228.008	3.000	train/0349.mp4	train	0
232.008	3.000	train/0934.mp4	train	0
236.008	3.000	train/0904.mp4	train	0
240.008	3.000	train/0219.mp4	train	0
244.008	3.000	n/a	oddball	1
248.007	3.000	train/0256.mp4	train	0
252.007	3.000	train/0882.mp4	train	0
256.008	3.000	train/0738.mp4	train	0
260.007	3.000	n/a	oddball	0
264.008	3.000	train/0449.mp4	train	0
268.008	3.000	train/0472.mp4	train	0
272.008	3.000	train/0969.mp4	train	0
276.007	3.000	train/0568.mp4	train	0
280.007	3.000	n/a	oddball	1
284.007	3.000	train/0550.mp4	train	0
288.007	3.000	train/0648.mp4	train	0
292.006	3.000	train/0022.mp4	train	0
296.007	3.000	n/a	oddball	1
300.006	3.000	train/0727.mp4	train	0
304.006	3.000	train/0834.mp4	train	0
308.012	3.000	n/a	oddball	0
312.006	3.000	train/0101.mp4	train	0
316.006	3.000	train/0342.mp4	train	0
320.005	3.000	n/a	oddball	1
324.005	3.000	train/0919.mp4	train	0
328.005	3.000	train/0304.mp4	train	0
332.005	3.000	n/a	oddball	0
336.006	3.000	train/0167.mp4	train	0
340.004	3.000	train/0160.mp4	train	0
344.004	3.000	train/0044.mp4	train	0
348.006	3.000	n/a	oddball	1
352.006	3.000	train/0366.mp4	train	0
356.005	3.000	train/0368.mp4	train	0
360.005	3.000	train/0631.mp4	train	0
364.008	3.000	train/0702.mp4	train	0
368.005	3.000	n/a	oddball	1
372.005	3.000	train/0720.mp4	train	0
376.005	3.000	train/0383.mp4	train	0
380.005	3.000	train/0233.mp4	train	0
384.005	3.000	train/0008.mp4	train	0
388.005	3.000	n/a	oddball	0
392.006	3.000	train/0105.mp4	train	0
396.005	3.000	train/0996.mp4	train	0
400.005	3.000	n/a	oddball	0
